DOY,hour,SoilT,SoilM,flux,time
280,6,11.6,0.2695,0.00045845,280.125
280,7,11.6,0.2705,0.00045875,280.1458333
280,8,11.7,0.292,0.0005839,280.1666667
280,9,11.7,0.286,0.0004127,280.1875
281,0,11.5,0.245,0.0004391,281
281,1,11.4,0.2445,0.00052775,281.0208333
281,10,11.45,0.241,0.0005991,281.2083333
281,11,11.55,0.24,0.0006906,281.2291667
281,12,11.4,0.24,0.0007392,281.25
281,13,11.5,0.24,0.00054185,281.2708333
281,14,11.65,0.2395,0.00080025,281.2916667
281,15,11.6,0.239,0.0008295,281.3125
281,16,11.65,0.239,0.00067975,281.3333333
281,17,11.7,0.2385,0.00097345,281.3541667
281,18,11.7,0.238,0.00097105,281.375
281,19,11.8,0.238,0.00103845,281.3958333
281,2,11.45,0.244,0.0004524,281.0416667
281,20,11.8,0.238,0.00058335,281.4166667
281,21,11.85,0.238,0.00103135,281.4375
281,22,11.85,0.237,0.00115365,281.4583333
281,23,11.9,0.237,0.0009054,281.4791667
281,3,11.4,0.2435,0.0004809,281.0625
281,4,11.4,0.243,0.0005232,281.0833333
281,5,11.35,0.2425,0.00045095,281.1041667
281,6,11.3,0.242,0.00041425,281.125
281,7,11.4,0.242,0.00047195,281.1458333
281,8,11.5,0.241,0.0005617,281.1666667
281,9,11.45,0.241,0.000549,281.1875
282,0,11.9,0.237,0.000663,282
282,1,11.95,0.237,0.0010689,282.0208333
282,10,12.25,0.235,0.0004503,282.2083333
282,11,12.45,0.235,0.0007936,282.2291667
282,12,12.425,0.235,0.000546,282.25
282,13,12.325,0.235,0.0003465,282.2708333
282,14,12.3,0.236,0.00072905,282.2916667
282,15,12.3,0.236,0.000488,282.3125
282,16,12.2,0.236,0.000416,282.3333333
282,17,12.1,0.2375,0.00048825,282.3541667
282,18,12,0.241,0.00048175,282.375
282,19,11.9,0.243,0.00052065,282.3958333
282,2,12,0.2365,0.0008517,282.0416667
282,20,11.75,0.244,0.00060165,282.4166667
282,21,11.6,0.243,0.00055075,282.4375
282,22,11.5,0.243,0.000572,282.4583333
282,23,11.4,0.2425,0.0005948,282.4791667
282,3,12,0.236,0.00099575,282.0625
282,4,12,0.236,0.00101485,282.0833333
282,5,12,0.236,0.00083045,282.1041667
282,6,12,0.236,0.0008326,282.125
282,7,12.1,0.236,0.0005263,282.1458333
282,8,12.1,0.2355,0.00057185,282.1666667
282,9,12.1,0.235,0.0005422,282.1875
283,0,11.2,0.242,0.0004998,283
283,1,11.05,0.2445,0.00056075,283.0208333
283,10,10.95,0.247,0.00061345,283.2083333
283,11,10.825,0.24675,0.0004412,283.2291667
283,12,10.85,0.2455,0.00046835,283.25
283,13,11,0.245,0.00038885,283.2708333
283,14,10.9,0.244,0.00040265,283.2916667
283,15,10.95,0.2435,0.00052385,283.3125
283,16,10.9,0.243,0.0004765,283.3333333
283,17,10.9,0.242,0.00042795,283.3541667
283,18,10.9,0.242,0.00048815,283.375
283,19,10.8,0.2415,0.0004347,283.3958333
283,2,10.95,0.251,0.000515,283.0416667
283,20,10.75,0.241,0.0003409,283.4166667
283,21,10.6,0.241,0.00042915,283.4375
283,22,10.5,0.2405,0.00050645,283.4583333
283,23,10.45,0.24,0.00044205,283.4791667
283,3,10.85,0.252,0.0006073,283.0625
283,4,10.7,0.252,0.0005439,283.0833333
283,5,10.625,0.25125,0.0004809,283.1041667
283,6,10.65,0.2505,0.0006298,283.125
283,7,10.75,0.25,0.00047965,283.1458333
283,8,10.775,0.24925,0.0005986,283.1666667
283,9,10.95,0.248,0.0004939,283.1875
284,0,10.25,0.24,0.0005084,284
284,1,10.2,0.24,0.00043,284.0208333
284,10,9.9,0.238,0.00039,284.2083333
284,11,10.6,0.238,0.0005201,284.2291667
284,12,10,0.238,0.00045305,284.25
284,13,10.1,0.2375,0.0004234,284.2708333
284,14,10.1,0.237,0.00044895,284.2916667
284,15,10.1,0.237,0.00039605,284.3125
284,16,10,0.237,0.00043575,284.3333333
284,17,10,0.237,0.0004572,284.3541667
284,18,10.05,0.236,0.0004716,284.375
284,19,10,0.236,0.0004123,284.3958333
284,2,10.05,0.24,0.00045925,284.0416667
284,20,9.95,0.236,0.0004066,284.4166667
284,21,9.9,0.236,0.00053175,284.4375
284,22,9.85,0.236,0.00047675,284.4583333
284,23,9.8,0.236,0.00043915,284.4791667
284,3,9.95,0.239,0.000429,284.0625
284,4,9.8,0.239,0.00046185,284.0833333
284,5,9.75,0.239,0.00042995,284.1041667
284,6,9.6,0.239,0.0004462,284.125
284,7,9.75,0.239,0.0004526,284.1458333
284,8,9.9,0.2385,0.0004335,284.1666667
284,9,9.9,0.238,0.0003432,284.1875
285,0,9.8,0.236,0.0005124,285
285,1,9.75,0.2355,0.00043865,285.0208333
285,10,9.6,0.235,0.00067225,285.2083333
285,11,9.65,0.235,0.00038805,285.2291667
285,12,9.4,0.235,0.0004726,285.25
285,13,9.625,0.235,0.0003682,285.2708333
285,14,9.7,0.235,0.0003786,285.2916667
285,15,9.525,0.234,0.0004002,285.3125
285,16,9.65,0.234,0.0003809,285.3333333
285,17,9.6,0.234,0.0003689,285.3541667
285,18,9.55,0.234,0.0003927,285.375
285,19,9.5,0.234,0.00034665,285.3958333
285,2,9.7,0.235,0.00045995,285.0416667
285,20,9.4,0.234,0.0003517,285.4166667
285,21,9.3,0.234,0.00031755,285.4375
285,22,9.2,0.234,0.00039985,285.4583333
285,23,9.1,0.234,0.000361,285.4791667
285,3,9.7,0.235,0.00050845,285.0625
285,4,9.65,0.235,0.0004612,285.0833333
285,5,9.6,0.235,0.0004954,285.1041667
285,6,9.6,0.235,0.0005751,285.125
285,7,9.5,0.235,0.00052645,285.1458333
285,8,9.5,0.235,0.0004815,285.1666667
285,9,9.5,0.235,0.00049745,285.1875
286,0,9,0.234,0.0004102,286
286,1,8.9,0.234,0.0004012,286.0208333
286,10,8.65,0.2695,0.00047965,286.2083333
286,11,8.85,0.2675,0.0003508,286.2291667
286,12,9.05,0.2645,0.0003296,286.25
286,13,9.1,0.2615,0.0003993,286.2708333
286,14,8.85,0.2585,0.00047475,286.2916667
286,15,8.9,0.2565,0.0004687,286.3125
286,16,8.9,0.2585,0.00040085,286.3333333
286,17,8.8,0.258,0.0004703,286.3541667
286,18,8.85,0.2565,0.0005196,286.375
286,19,8.8,0.2545,0.00046455,286.3958333
286,2,8.85,0.2345,0.00033295,286.0416667
286,20,8.7,0.2535,0.0004803,286.4166667
286,21,8.6,0.252,0.000458,286.4375
286,22,8.5,0.251,0.0003925,286.4583333
286,23,8.4,0.25,0.0004023,286.4791667
286,3,8.75,0.2365,0.0003967,286.0625
286,4,8.65,0.2405,0.0004493,286.0833333
286,5,8.6,0.246,0.0003701,286.1041667
286,6,8.55,0.2505,0.00040435,286.125
286,7,8.5,0.256,0.0004334,286.1458333
286,8,8.6,0.262,0.0004032,286.1666667
286,9,8.6,0.2675,0.0003134,286.1875
287,0,8.4,0.2495,0.00042945,287
287,1,8.25,0.249,0.0004261,287.0208333
287,10,8,0.2425,0.00032015,287.2083333
287,11,8.05,0.2435,0.0003251,287.2291667
287,12,8.1,0.243,0.0003973,287.25
287,13,8.05,0.243,0.00037305,287.2708333
287,14,8.05,0.2425,0.00035915,287.2916667
287,15,8,0.242,0.0004046,287.3125
287,16,8,0.242,0.00034615,287.3333333
287,17,8,0.242,0.0003831,287.3541667
287,18,8,0.241,0.00034245,287.375
287,19,7.9,0.241,0.0003277,287.3958333
287,2,8.15,0.248,0.0004346,287.0416667
287,20,7.9,0.241,0.00030355,287.4166667
287,21,7.9,0.241,0.0003321,287.4375
287,22,7.8,0.2405,0.00031865,287.4583333
287,23,7.8,0.24,0.0003099,287.4791667
287,3,8.1,0.2475,0.00042545,287.0625
287,4,8.05,0.247,0.00039715,287.0833333
287,5,7.95,0.2465,0.00042545,287.1041667
287,6,7.85,0.246,0.00040035,287.125
287,7,7.95,0.246,0.0004088,287.1458333
287,8,8.05,0.243,0.0003628,287.1666667
287,9,8,0.242,0.0004008,287.1875
288,0,7.7,0.24,0.00030055,288
288,1,7.55,0.24,0.00030845,288.0208333
288,10,7.615277778,0.241909722,NA,288.2083333
288,11,7.61712963,0.242141204,NA,288.2291667
288,12,7.618981481,0.242372685,NA,288.25
288,13,7.620833333,0.242604167,NA,288.2708333
288,14,7.622685185,0.242835648,NA,288.2916667
288,15,7.624537037,0.24306713,NA,288.3125
288,16,7.626388889,0.243298611,NA,288.3333333
288,17,7.628240741,0.243530093,NA,288.3541667
288,18,7.630092593,0.243761574,NA,288.375
288,19,7.631944444,0.243993056,NA,288.3958333
288,2,7.600462963,0.24005787,0.0002686,288.0416667
288,20,7.633796296,0.244224537,NA,288.4166667
288,21,7.635648148,0.244456019,NA,288.4375
288,22,7.6375,0.2446875,NA,288.4583333
288,23,7.639351852,0.244918981,NA,288.4791667
288,3,7.602314815,0.240289352,NA,288.0625
288,4,7.604166667,0.240520833,NA,288.0833333
288,5,7.606018519,0.240752315,NA,288.1041667
288,6,7.60787037,0.240983796,NA,288.125
288,7,7.609722222,0.241215278,NA,288.1458333
288,8,7.611574074,0.241446759,NA,288.1666667
288,9,7.613425926,0.241678241,NA,288.1875
289,0,7.641203704,0.245150463,NA,289
289,1,7.643055556,0.245381944,NA,289.0208333
289,10,7.659722222,0.247465278,NA,289.2083333
289,11,7.661574074,0.247696759,NA,289.2291667
289,12,7.663425926,0.247928241,NA,289.25
289,13,7.665277778,0.248159722,NA,289.2708333
289,14,7.66712963,0.248391204,NA,289.2916667
289,15,7.668981481,0.248622685,NA,289.3125
289,16,7.670833333,0.248854167,NA,289.3333333
289,17,7.672685185,0.249085648,NA,289.3541667
289,18,7.674537037,0.24931713,NA,289.375
289,19,7.676388889,0.249548611,NA,289.3958333
289,2,7.644907407,0.245613426,NA,289.0416667
289,20,7.678240741,0.249780093,NA,289.4166667
289,21,7.680092593,0.250011574,NA,289.4375
289,22,7.681944444,0.250243056,NA,289.4583333
289,23,7.683796296,0.250474537,NA,289.4791667
289,3,7.646759259,0.245844907,NA,289.0625
289,4,7.648611111,0.246076389,NA,289.0833333
289,5,7.650462963,0.24630787,NA,289.1041667
289,6,7.652314815,0.246539352,NA,289.125
289,7,7.654166667,0.246770833,NA,289.1458333
289,8,7.656018519,0.247002315,NA,289.1666667
289,9,7.65787037,0.247233796,NA,289.1875
290,0,7.685648148,0.250706019,NA,290
290,1,7.6875,0.2509375,NA,290.0208333
290,10,7.704166667,0.253020833,NA,290.2083333
290,11,7.706018519,0.253252315,NA,290.2291667
290,12,7.70787037,0.253483796,NA,290.25
290,13,7.709722222,0.253715278,NA,290.2708333
290,14,7.711574074,0.253946759,NA,290.2916667
290,15,7.713425926,0.254178241,NA,290.3125
290,16,7.715277778,0.254409722,NA,290.3333333
290,17,7.71712963,0.254641204,NA,290.3541667
290,18,7.718981481,0.254872685,NA,290.375
290,19,7.720833333,0.255104167,NA,290.3958333
290,2,7.689351852,0.251168981,NA,290.0416667
290,20,7.722685185,0.255335648,NA,290.4166667
290,21,7.724537037,0.25556713,NA,290.4375
290,22,7.726388889,0.255798611,NA,290.4583333
290,23,7.728240741,0.256030093,NA,290.4791667
290,3,7.691203704,0.251400463,NA,290.0625
290,4,7.693055556,0.251631944,NA,290.0833333
290,5,7.694907407,0.251863426,NA,290.1041667
290,6,7.696759259,0.252094907,NA,290.125
290,7,7.698611111,0.252326389,NA,290.1458333
290,8,7.700462963,0.25255787,NA,290.1666667
290,9,7.702314815,0.252789352,NA,290.1875
291,0,7.730092593,0.256261574,NA,291
291,1,7.731944444,0.256493056,NA,291.0208333
291,10,7.748611111,0.258576389,NA,291.2083333
291,11,7.750462963,0.25880787,NA,291.2291667
291,12,7.752314815,0.259039352,NA,291.25
291,13,7.754166667,0.259270833,NA,291.2708333
291,14,7.756018519,0.259502315,NA,291.2916667
291,15,7.75787037,0.259733796,NA,291.3125
291,16,7.759722222,0.259965278,NA,291.3333333
291,17,7.761574074,0.260196759,NA,291.3541667
291,18,7.763425926,0.260428241,NA,291.375
291,19,7.765277778,0.260659722,NA,291.3958333
291,2,7.733796296,0.256724537,NA,291.0416667
291,20,7.76712963,0.260891204,NA,291.4166667
291,21,7.768981481,0.261122685,NA,291.4375
291,22,7.770833333,0.261354167,NA,291.4583333
291,23,7.772685185,0.261585648,NA,291.4791667
291,3,7.735648148,0.256956019,NA,291.0625
291,4,7.7375,0.2571875,NA,291.0833333
291,5,7.739351852,0.257418981,NA,291.1041667
291,6,7.741203704,0.257650463,NA,291.125
291,7,7.743055556,0.257881944,NA,291.1458333
291,8,7.744907407,0.258113426,NA,291.1666667
291,9,7.746759259,0.258344907,NA,291.1875
292,0,7.774537037,0.26181713,NA,292
292,1,7.776388889,0.262048611,NA,292.0208333
292,10,7.793055556,0.264131944,NA,292.2083333
292,11,7.794907407,0.264363426,NA,292.2291667
292,12,7.796759259,0.264594907,NA,292.25
292,13,7.798611111,0.264826389,NA,292.2708333
292,14,7.9,0.2655,0.0004021,292.2916667
292,15,8.25,0.2655,0.00054915,292.3125
292,16,8.55,0.264,0.0006775,292.3333333
292,17,8.75,0.2625,0.00060035,292.3541667
292,18,8.85,0.2605,0.0006378,292.375
292,19,8.8,0.2585,0.0007124,292.3958333
292,2,7.778240741,0.262280093,NA,292.0416667
292,20,8.55,0.2575,0.0009427,292.4166667
292,21,8.35,0.2555,0.0006733,292.4375
292,22,8.2,0.2545,0.00062315,292.4583333
292,23,7.35,0.2535,0.0006896,292.4791667
292,3,7.780092593,0.262511574,NA,292.0625
292,4,7.781944444,0.262743056,NA,292.0833333
292,5,7.783796296,0.262974537,NA,292.1041667
292,6,7.785648148,0.263206019,NA,292.125
292,7,7.7875,0.2634375,NA,292.1458333
292,8,7.789351852,0.263668981,NA,292.1666667
292,9,7.791203704,0.263900463,NA,292.1875
293,0,8.2,0.2525,0.000689,293
293,1,8.25,0.2515,0.00054665,293.0208333
293,10,7.7,0.2465,0.0006546,293.2083333
293,11,8.05,0.246,0.00055385,293.2291667
293,12,8.6,0.246,0.0006428,293.25
293,13,9.2,0.2455,0.00061365,293.2708333
293,14,9.6,0.245,0.00075225,293.2916667
293,15,10.05,0.245,0.00063505,293.3125
293,16,10.2,0.244,0.0007922,293.3333333
293,17,10.25,0.244,0.00083175,293.3541667
293,18,10.1,0.244,0.00090635,293.375
293,19,10.1,0.243,0.0007983,293.3958333
293,2,8.3,0.251,0.000642,293.0416667
293,20,10,0.243,0.0008399,293.4166667
293,21,9.95,0.243,0.00075265,293.4375
293,22,9.9,0.243,0.00065245,293.4583333
293,23,9.05,0.2425,0.000738,293.4791667
293,3,8.25,0.25,0.0006494,293.0625
293,4,8.1,0.2495,0.0006949,293.0833333
293,5,8.1,0.249,0.00048145,293.1041667
293,6,8.2,0.248,0.00050695,293.125
293,7,8.1,0.248,0.0005974,293.1458333
293,8,7.85,0.247,0.00055665,293.1666667
293,9,7.6,0.247,0.00062935,293.1875
294,0,9.8,0.242,0.0006884,294
294,1,9.8,0.242,0.00064255,294.0208333
294,10,9.7,0.241,0.00066225,294.2083333
294,11,9.8,0.2405,0.00072705,294.2291667
294,12,9.8,0.24,0.00053875,294.25
294,13,9.75,0.24,0.00075135,294.2708333
294,14,9.9,0.24,0.00062655,294.2916667
294,15,9.85,0.24,0.00069775,294.3125
294,16,10.05,0.24,0.00067715,294.3333333
294,17,10.1,0.239,0.0007047,294.3541667
294,18,10.2,0.239,0.0006754,294.375
294,19,10.2,0.239,0.00095495,294.3958333
294,2,9.8,0.242,0.00056495,294.0416667
294,20,10.45,0.239,0.00067835,294.4166667
294,21,10.1,0.239,0.00065705,294.4375
294,22,10.2,0.239,0.00065935,294.4583333
294,23,10.1,0.239,0.00043675,294.4791667
294,3,9.85,0.242,0.00052735,294.0625
294,4,9.9,0.2415,0.00045705,294.0833333
294,5,9.8,0.241,0.0005207,294.1041667
294,6,9.75,0.241,0.0005432,294.125
294,7,9.55,0.241,0.00066835,294.1458333
294,8,9.55,0.241,0.0006858,294.1666667
294,9,9.6,0.241,0.00067535,294.1875
295,0,10.3,0.239,0.00055255,295
295,1,10.15,0.2385,0.00049905,295.0208333
295,10,9.4,0.238,0.00041895,295.2083333
295,11,9.2,0.238,0.000429,295.2291667
295,12,9.25,0.2375,0.00041075,295.25
295,13,9.2,0.237,0.000445,295.2708333
295,14,9.2,0.237,0.00036735,295.2916667
295,15,8.95,0.237,0.0004225,295.3125
295,16,9,0.237,0.00043445,295.3333333
295,17,8.9,0.237,0.00040265,295.3541667
295,18,8.9,0.237,0.0003863,295.375
295,19,8.75,0.237,0.00042085,295.3958333
295,2,10.05,0.238,0.0004648,295.0416667
295,20,8.75,0.237,0.0004451,295.4166667
295,21,8.7,0.2365,0.00042805,295.4375
295,22,8.6,0.236,0.00037555,295.4583333
295,23,8.6,0.236,0.0003792,295.4791667
295,3,9.95,0.238,0.0004571,295.0625
295,4,9.75,0.238,0.00048015,295.0833333
295,5,9.55,0.238,0.0004363,295.1041667
295,6,9.4,0.238,0.0004544,295.125
295,7,9.4,0.238,0.00043535,295.1458333
295,8,9.3,0.238,0.0004317,295.1666667
295,9,9.35,0.238,0.00043755,295.1875
296,0,8.5,0.236,0.0003974,296
296,1,8.4,0.236,0.00041025,296.0208333
296,10,8.2,0.236,0.0004881,296.2083333
296,11,8.25,0.2355,0.0005932,296.2291667
296,12,8.35,0.235,0.00069405,296.25
296,13,8.5,0.235,0.00081385,296.2708333
296,14,8.9,0.235,0.00066975,296.2916667
296,15,8.8,0.235,0.00076445,296.3125
296,16,8.7,0.235,0.0009105,296.3333333
296,17,8.85,0.235,0.00074545,296.3541667
296,18,9.3,0.235,0.00082615,296.375
296,19,10,0.235,0.00091675,296.3958333
296,2,8.25,0.236,0.0004658,296.0416667
296,20,10.5,0.236,0.0009027,296.4166667
296,21,11,0.237,0.0007498,296.4375
296,22,11.3,0.238,0.00095425,296.4583333
296,23,11.45,0.24,0.0011645,296.4791667
296,3,8.2,0.236,0.00046585,296.0625
296,4,8.1,0.236,0.00042345,296.0833333
296,5,8.1,0.236,0.0004184,296.1041667
296,6,8.1,0.236,0.00049185,296.125
296,7,8.1,0.236,0.0004357,296.1458333
296,8,8.1,0.236,0.00047055,296.1666667
296,9,8.1,0.236,0.00043805,296.1875
297,0,11.6,0.244,0.0012004,297
297,1,11.55,0.2505,0.0007046,297.0208333
297,10,10.8,0.276,0.0004473,297.2083333
297,11,10.85,0.2775,0.0005408,297.2291667
297,12,10.75,0.277,0.0005633,297.25
297,13,10.7,0.275,0.00058665,297.2708333
297,14,10.55,0.2755,0.00051005,297.2916667
297,15,10.5,0.2755,0.000555,297.3125
297,16,10.4,0.273,0.00049005,297.3333333
297,17,10.4,0.2755,0.0006007,297.3541667
297,18,10.3,0.286,0.00050125,297.375
297,19,10.2,0.2945,0.0005688,297.3958333
297,2,11.55,0.259,0.0006815,297.0416667
297,20,10.15,0.296,0.0004959,297.4166667
297,21,10,0.295,0.00060635,297.4375
297,22,9.95,0.2905,0.00051295,297.4583333
297,23,9.85,0.2785,0.0005588,297.4791667
297,3,11.5,0.262,0.00067255,297.0625
297,4,11.35,0.2635,0.00057305,297.0833333
297,5,11.25,0.265,0.0005833,297.1041667
297,6,11.1,0.265,0.00065945,297.125
297,7,11,0.2675,0.000564,297.1458333
297,8,11.05,0.2665,0.00058235,297.1666667
297,9,10.9,0.2645,0.00052345,297.1875
298,0,9.7,0.2705,0.00063675,298
298,1,9.6,0.267,0.00056085,298.0208333
298,10,9.45,0.252,0.0005313,298.2083333
298,11,9.55,0.2515,0.00048,298.2291667
298,12,9.55,0.251,0.0006086,298.25
298,13,9.6,0.2505,0.00059605,298.2708333
298,14,9.45,0.25,0.0005866,298.2916667
298,15,9.4,0.249,0.00059735,298.3125
298,16,9.4,0.249,0.00061375,298.3333333
298,17,9.45,0.2485,0.00057925,298.3541667
298,18,9.5,0.248,0.00050705,298.375
298,19,9.5,0.248,0.0005209,298.3958333
298,2,9.55,0.2625,0.0005558,298.0416667
298,20,9.4,0.2475,0.00045305,298.4166667
298,21,9.3,0.247,0.00043995,298.4375
298,22,9.25,0.247,0.00049255,298.4583333
298,23,9.2,0.247,0.00043165,298.4791667
298,3,9.45,0.2605,0.000558,298.0625
298,4,9.4,0.2585,0.0005242,298.0833333
298,5,9.25,0.2565,0.00049515,298.1041667
298,6,9.2,0.2555,0.00052345,298.125
298,7,9.2,0.2545,0.0005077,298.1458333
298,8,9.45,0.254,0.0003799,298.1666667
298,9,9.4,0.253,0.0004254,298.1875
299,0,9.1,0.246,0.00046835,299
299,1,9.1,0.246,0.0004296,299.0208333
299,10,8.95,0.245,0.000359,299.2083333
299,11,9,0.245,0.0003253,299.2291667
299,12,9,0.244,0.0003434,299.25
299,13,9,0.244,0.0004146,299.2708333
299,14,8.95,0.244,0.00048505,299.2916667
299,15,8.95,0.244,0.0004666,299.3125
299,16,9,0.244,0.00054485,299.3333333
299,17,8.95,0.2435,0.0004287,299.3541667
299,18,9,0.243,0.00044055,299.375
299,19,9,0.243,0.00039995,299.3958333
299,2,9,0.246,0.00040555,299.0416667
299,20,9,0.243,0.000435,299.4166667
299,21,9,0.243,0.00046555,299.4375
299,22,9,0.243,0.00047545,299.4583333
299,23,9,0.243,0.00044705,299.4791667
299,3,9,0.246,0.0004266,299.0625
299,4,8.9,0.246,0.00044325,299.0833333
299,5,8.85,0.245,0.00039825,299.1041667
299,6,8.8,0.245,0.0003835,299.125
299,7,8.95,0.245,0.0003959,299.1458333
299,8,9.05,0.245,0.0003478,299.1666667
299,9,8.9,0.245,0.00037985,299.1875
300,0,9,0.243,0.0004715,300
300,1,9,0.2425,0.0003719,300.0208333
300,10,9,0.242,0.00031565,300.2083333
300,11,9,0.242,0.0004125,300.2291667
300,12,8.9,0.242,0.00039765,300.25
300,13,8.85,0.242,0.00036165,300.2708333
300,14,8.8,0.2415,0.00032795,300.2916667
300,15,8.65,0.241,0.0003496,300.3125
300,16,8.5,0.241,0.0003941,300.3333333
300,17,8.4,0.241,0.00030905,300.3541667
300,18,8.3,0.242,0.00028145,300.375
300,19,8.3,0.243,0.0003394,300.3958333
300,2,9,0.242,0.00047085,300.0416667
300,20,8.2,0.243,0.00030735,300.4166667
300,21,8.2,0.243,0.00035015,300.4375
300,22,8.2,0.243,0.0003077,300.4583333
300,23,8.2,0.243,0.00036455,300.4791667
300,3,9,0.242,0.000512,300.0625
300,4,9,0.242,0.00045115,300.0833333
300,5,9,0.242,0.0004432,300.1041667
300,6,8.9,0.242,0.00040625,300.125
300,7,8.9,0.242,0.0003718,300.1458333
300,8,8.9,0.242,0.00039045,300.1666667
300,9,8.95,0.242,0.0003581,300.1875
301,0,8.2,0.243,0.0003257,301
301,1,8.2,0.243,0.0003003,301.0208333
301,10,8.45,0.2545,0.0004649,301.2083333
301,11,8.45,0.2535,0.00046345,301.2291667
301,12,8.6,0.268,0.000441,301.25
301,13,8.75,0.2895,0.00045535,301.2708333
301,14,8.6,0.2915,0.0005073,301.2916667
301,15,8.4,0.2965,0.0005623,301.3125
301,16,8.55,0.297,0.0006297,301.3333333
301,17,8.55,0.292,0.000482,301.3541667
301,18,8.55,0.2795,0.00049195,301.375
301,19,8.6,0.272,0.0004531,301.3958333
301,2,8.15,0.243,0.0003384,301.0416667
301,20,8.6,0.2675,0.0004646,301.4166667
301,21,8.6,0.2645,0.0003759,301.4375
301,22,8.6,0.2625,0.0003929,301.4583333
301,23,8.6,0.2605,0.00041805,301.4791667
301,3,8.15,0.2435,0.00037645,301.0625
301,4,8.1,0.249,0.0004519,301.0833333
301,5,8.1,0.2545,0.000383,301.1041667
301,6,8,0.257,0.0004278,301.125
301,7,8.1,0.258,0.00031735,301.1458333
301,8,8.15,0.257,0.000328,301.1666667
301,9,8.25,0.256,0.00048635,301.1875
302,0,8.55,0.259,0.00044885,302
302,1,8.5,0.258,0.000376,302.0208333
302,10,8.8,0.252,NA,302.2083333
302,11,8.8,0.252,NA,302.2291667
302,12,8.8,0.252,NA,302.25
302,13,8.8,0.252,NA,302.2708333
302,14,8.8,0.252,NA,302.2916667
302,15,8.8,0.252,NA,302.3125
302,16,8.8,0.252,NA,302.3333333
302,17,8.8,0.252,NA,302.3541667
302,18,8.8,0.252,NA,302.375
302,19,8.8,0.252,NA,302.3958333
302,2,8.5,0.2565,0.00043105,302.0416667
302,20,8.8,0.252,NA,302.4166667
302,21,8.8,0.252,NA,302.4375
302,22,8.8,0.252,NA,302.4583333
302,23,8.8,0.252,NA,302.4791667
302,3,8.5,0.2555,0.00036075,302.0625
302,4,8.5,0.255,0.00042425,302.0833333
302,5,8.5,0.254,0.00035275,302.1041667
302,6,8.5,0.2535,0.00042415,302.125
302,7,8.5,0.253,0.0004067,302.1458333
302,8,8.6,0.2525,0.0003377,302.1666667
302,9,8.8,0.252,0.0004299,302.1875
303,0,8.8,0.252,NA,303
